unique_id,file_path,post_url
f5467738bd064bb69ea51eaf45f0b829,data\all-judgements\page_54\f5467738bd064bb69ea51eaf45f0b829.html,https://itatonline.org/archives/dcit-vs-ozoneland-agro-pvt-ltd-itat-mumbai-s-562viib-fair-market-value-of-shares-transferred-rule-11ua-allows-the-assessee-the-right-to-adopt-the-method-of-his-choice-for-valuing-shares-dcf-na/
509e30c5047b415fa494901726a235c8,data\all-judgements\page_54\509e30c5047b415fa494901726a235c8.html,https://itatonline.org/archives/cit-vs-calcutta-export-company-supreme-court-s-40aia-the-amendment-to-s-40aia-by-the-finance-act-2010-w-e-f-01-04-2010-to-provide-that-all-tds-made-during-the-previous-year-can-be-deposite/
77cd12d919e84d7ea6472ec5ccb09e3b,data\all-judgements\page_54\77cd12d919e84d7ea6472ec5ccb09e3b.html,https://itatonline.org/archives/cit-vs-s-ajit-kumar-supreme-court-s-158bb-block-assessment-while-it-is-a-cardinal-principle-of-law-that-in-order-to-add-any-income-in-the-block-assessment-evidence-of-such-income-must-be-found-in-t/
ecb51d4f653546c5b1bf80fed05a2684,data\all-judgements\page_54\ecb51d4f653546c5b1bf80fed05a2684.html,https://itatonline.org/archives/mehsana-district-co-operative-vs-dcit-gujarat-high-court-s-92cb-transfer-pricing-safe-harbour-rules-if-the-assessee-has-exercised-the-safe-harbour-option-under-rule-10thd1-the-ao-has-not-passed/
57fa8e0bc37e4bce864cb091a5f635f8,data\all-judgements\page_54\57fa8e0bc37e4bce864cb091a5f635f8.html,https://itatonline.org/archives/in-re-hiten-ramanlal-mahimtura-itat-mumbai-s-2535-r-w-s-2521-the-registrar-of-the-tribunal-has-no-jurisdiction-to-consider-and-decide-on-applications-for-condonation-of-delay-only-the-court-t/
8e3d3f37ae6045b7b765f2064442f0c1,data\all-judgements\page_55\8e3d3f37ae6045b7b765f2064442f0c1.html,https://itatonline.org/archives/cit-vs-hcl-technologies-ltd-supreme-court-s-10a-if-deductions-on-freight-telecommunication-and-insurance-attributable-to-the-delivery-of-computer-software-u-s-10a-of-the-it-act-are-allowed-only-in/
0a15557de31b49a885fece19358ed255,data\all-judgements\page_55\0a15557de31b49a885fece19358ed255.html,https://itatonline.org/archives/cit-vs-mahindra-and-mahindra-ltd-supreme-court-loan-waiver-applicability-of-s-28iv-411-a-s-28iv-does-not-apply-if-the-receipts-are-in-the-nature-of-cash-or-money-b-s-411-does-not-a/
6fdbd42997be4d0b8ae19466249cb629,data\all-judgements\page_55\6fdbd42997be4d0b8ae19466249cb629.html,https://itatonline.org/archives/cit-vs-container-corporation-of-india-ltd-supreme-court-s-80-ia4-inland-container-depots-icds-are-inland-ports-and-income-earned-out-of-these-depots-are-eligible-for-deduction-however-the-actu/
49b6ba8fe5a547fdae70d52132dc6588,data\all-judgements\page_55\49b6ba8fe5a547fdae70d52132dc6588.html,https://itatonline.org/archives/cit-vs-carpet-india-supreme-court-s-80hhc-law-laid-down-in-baby-marine-exports-290-itr-323-sushil-kumar-gupta-210-tm-251-sc-is-not-correct-question-whether-supporting-manufacturer-who-receives/
fa5efcc4c8424730a29d11c2fe5ca952,data\all-judgements\page_55\fa5efcc4c8424730a29d11c2fe5ca952.html,https://itatonline.org/archives/standard-batteries-ltd-vs-cit-bombay-high-court-s-35ab-question-whether-the-term-acquiring-know-how-means-acquiring-on-ownership-basis-or-on-lease-and-whether-deduction-can-be-allowed-u-s-371/
56cab83dfcc54e44901af9d98d42c1d1,data\all-judgements\page_55\56cab83dfcc54e44901af9d98d42c1d1.html,https://itatonline.org/archives/pr-cit-vs-grasim-industries-ltd-bombay-high-court-the-cbdt-should-reconsider-the-practice-of-appointing-retired-revenue-officers-as-panel-counsel-while-the-retired-officials-have-domain-expertise-and/
89e3871a867740feb3409881c03827ba,data\all-judgements\page_55\89e3871a867740feb3409881c03827ba.html,https://itatonline.org/archives/mitchell-drilling-india-private-limited-vs-dcit-itat-delhi-transfer-pricing-the-international-transaction-as-defined-in-s-92fv-has-to-be-a-genuine-transaction-transfer-pricing-provisions-do-n/
17d66873b09a496587c143985468358e,data\all-judgements\page_55\17d66873b09a496587c143985468358e.html,https://itatonline.org/archives/ito-vs-techspan-india-private-ltd-supreme-court-s-147-148-in-order-to-constitute-change-in-opinion-the-assessment-earlier-made-must-either-expressly-or-by-necessary-implication-have-expressed/
3a5609def9fc40b3b0975742187b20cc,data\all-judgements\page_55\3a5609def9fc40b3b0975742187b20cc.html,https://itatonline.org/archives/cit-vs-shree-rama-multi-tech-ltd-supreme-court-s-56-interest-accrued-on-account-of-deposit-of-share-application-money-is-not-taxable-income-such-interest-is-inextricably-linked-with-the-requirement/
0b56a42debb740238c31c28926a147b5,data\all-judgements\page_55\0b56a42debb740238c31c28926a147b5.html,https://itatonline.org/archives/acit-vs-bharat-v-patel-supreme-court-law-on-whether-amount-received-by-an-employee-from-redemption-of-stock-appreciation-rights-sars-can-be-assessed-as-perquisite-u-s-172-iii-or-as-profits/
7ce94fc3cf8f4565aa0bba7631b1ab27,data\all-judgements\page_56\7ce94fc3cf8f4565aa0bba7631b1ab27.html,https://itatonline.org/archives/dcit-vs-t-jayachandran-supreme-court-diversion-of-income-by-overriding-title-only-income-that-has-actually-accrued-to-the-assessee-is-taxable-what-income-has-really-occurred-to-be-decided-not-by-re/
6ed0a656017745ed9f86b4d86711f5d9,data\all-judgements\page_56\6ed0a656017745ed9f86b4d86711f5d9.html,https://itatonline.org/archives/cit-vs-virtual-soft-systems-ltd-supreme-court-bifurcation-of-lease-rentals-into-interest-and-loan-recovery-an-assessee-can-only-be-taxed-on-real-income-the-bifurcation-of-lease-rental-is-not-an/
d3fc843a987345a5b67e96b0fd4e0599,data\all-judgements\page_56\d3fc843a987345a5b67e96b0fd4e0599.html,https://itatonline.org/archives/tapan-kumar-dutta-vs-cit-supreme-court-s-158bd-block-assessment-although-s-158bd-does-not-speak-of-recording-of-reasons-as-postulated-in-s-148-but-since-proceedings-u-s-158bd-ma/
dbcc1e705957426b9ba38ec3d82dabaf,data\all-judgements\page_56\dbcc1e705957426b9ba38ec3d82dabaf.html,https://itatonline.org/archives/b-l-passi-vs-cit-supreme-court-s-80-o-law-on-meaning-of-technical-assistance-and-when-services-can-be-said-to-have-made-available-information-concerning-industrial-commercial-or-scientific-kn/
0a9cc7ad15734f469bf8c63428ae4671,data\all-judgements\page_56\0a9cc7ad15734f469bf8c63428ae4671.html,https://itatonline.org/archives/mahaveer-kumar-jain-vs-cit-supreme-court-it-is-a-fundamental-rule-of-law-of-taxation-that-unless-otherwise-expressly-provided-income-cannot-be-taxed-twice-a-taxing-statute-should-not-be-interpreted/
fafe151088db4b2091cc19dde632e101,data\all-judgements\page_56\fafe151088db4b2091cc19dde632e101.html,https://itatonline.org/archives/eaton-fluid-power-limited-vs-acit-itat-pune-transfer-pricing-entire-law-on-whether-the-tpo-can-sit-in-judgement-over-the-business-model-of-the-assessee-and-determine-the-alp-of-the-transactions-with/
723caa07bb78459181f68199f40a5ca8,data\all-judgements\page_56\723caa07bb78459181f68199f40a5ca8.html,https://itatonline.org/archives/pr-cit-vs-veedhata-tower-pvt-ltd-bombay-high-court-s-68-bogus-loans-the-assessee-is-not-required-to-explain-the-source-of-source-prior-to-insertion-of-the-proviso-to-s-68-if-the-assessee-has/
3b41d6f8e994432c9a6bbd17510c662f,data\all-judgements\page_56\3b41d6f8e994432c9a6bbd17510c662f.html,https://itatonline.org/archives/minda-sm-technocast-pvt-ltd-vs-acit-itat-delhi-s-562viia-rule-11ua-the-fair-market-value-of-shares-acquired-has-to-be-determined-by-the-taking-the-book-values-of-the-underlying-assets-and-n/
2e94ad2fa226498fa59ad8367e506cd7,data\all-judgements\page_56\2e94ad2fa226498fa59ad8367e506cd7.html,https://itatonline.org/archives/shantivijay-jewels-ltd-vs-dcit-itat-mumbai-bogus-purchases-the-fact-that-the-supplier-admitted-to-issuing-bogus-bills-does-not-necessarily-mean-that-he-had-issued-accommodation-bills-to-the-assessee/
e47343e52db64f47bffc9bb7e2a245a8,data\all-judgements\page_56\e47343e52db64f47bffc9bb7e2a245a8.html,https://itatonline.org/archives/meta-plast-engineering-p-ltd-vs-ito-itat-delhi-s-147-reopening-passing-the-reassessment-order-before-the-expiry-of-4-weeks-of-passing-the-order-of-objections-renders-the-reassessment-order-void-als/
54b8b845fe5e4f16bad1822f4f1e7588,data\all-judgements\page_57\54b8b845fe5e4f16bad1822f4f1e7588.html,https://itatonline.org/archives/acit-vs-manufax-india-s-b-itat-agra-s-91i-40ai-entire-law-on-whether-commission-paid-by-an-indian-entity-to-foreign-agents-can-be-said-to-accrue-in-india-and-whether-the-assessee-is-obliged/
14b598243d6c4c1b808b6eadebbe3a0f,data\all-judgements\page_57\14b598243d6c4c1b808b6eadebbe3a0f.html,https://itatonline.org/archives/pr-cit-vs-jwc-logistics-park-pvt-ltd-bombay-high-court-strictures-passed-against-depts-advocate-for-most-unreasonable-attitude-of-seeking-to-reargue-settled-concluded-issues-this-results-in-unn/
1903193e2b8d4f96b732a10e164ad345,data\all-judgements\page_57\1903193e2b8d4f96b732a10e164ad345.html,https://itatonline.org/archives/indian-express-newspapers-bombay-private-ltd-vs-iac-bombay-high-court-s-403-wealth-tax-law-on-whether-parliament-has-legislative-competence-to-tax-land-and-buildings-which-are-in-list-ii-of-the-7t/
956390e8d11f48fd8d6c1da3768f6100,data\all-judgements\page_57\956390e8d11f48fd8d6c1da3768f6100.html,https://itatonline.org/archives/amod-shivlal-shah-vs-acit-itat-mumbai-s-133a-an-admission-of-estimated-income-made-during-survey-has-no-evidentiary-value-and-is-not-binding-on-the-assessee-the-income-has-to-be-assessed-as-per-the/
e74b466915fc481e99dbedfcd84ff8fc,data\all-judgements\page_57\e74b466915fc481e99dbedfcd84ff8fc.html,https://itatonline.org/archives/skylight-hospitality-llp-vs-acit-supreme-court-s-292-b-a-s-148-notice-issued-in-the-name-of-a-company-which-does-not-exist-upon-its-conversion-into-a-llp-is-valid-if-there-is-material-to-show-that/
333d1463fb1147b0805664aefc2078b3,data\all-judgements\page_57\333d1463fb1147b0805664aefc2078b3.html,https://itatonline.org/archives/ito-exemptions-vs-chandigarh-lawn-tennis-association-itat-chandigarh-strictures-passed-against-the-dept-for-confronting-showing-resentment-and-displeasure-to-the-tribunal-for-granting-interim-stay-ag/
e3286cd5533d4750a2382cceaa40b5c7,data\all-judgements\page_57\e3286cd5533d4750a2382cceaa40b5c7.html,https://itatonline.org/archives/the-shri-saibaba-sansthan-trust-shirdi-vs-uoi-bombay-high-court-tax-recovery-cbdt-should-investigate-arm-twisting-measures-dehors-application-of-the-law-adopted-by-the-revenue-for-recovery-of-tax-a/
6988a9eb0916452ab2fea295dce27f12,data\all-judgements\page_57\6988a9eb0916452ab2fea295dce27f12.html,https://itatonline.org/archives/the-director-prasar-bharati-vs-cit-supreme-court-s-194-h-201-tds-liability-law-on-whether-relationship-is-that-of-principal-and-agent-and-whether-payment-is-of-the-nature-of-commission-expla/
5dbd04599e564368b5e37ae83a295b67,data\all-judgements\page_57\5dbd04599e564368b5e37ae83a295b67.html,https://itatonline.org/archives/deepak-mittal-vs-acit-itat-delhi-s-1453-entire-explained-explained-on-whether-if-the-ao-rejects-the-books-of-account-he-can-rely-on-the-entries-in-the-books-to-make-disallowances-u-s-40a3-and-s/
0c02f00366bf4d60a1159d3d66a78a15,data\all-judgements\page_57\0c02f00366bf4d60a1159d3d66a78a15.html,https://itatonline.org/archives/godaddy-com-llc-vs-acit-itat-delhi-s-91vi-royalty-domain-name-is-an-intangible-asset-which-is-similar-to-trademark-consequently-income-from-services-rendered-in-connection-with-such-domain-nam/
c2f35ec621214c5f9ab51bb556361465,data\all-judgements\page_58\c2f35ec621214c5f9ab51bb556361465.html,https://itatonline.org/archives/indo-arya-central-transport-limited-vs-cit-delhi-high-court-s-279-prosecution-for-late-deposit-of-tds-offense-principles-applicable-to-launching-prosecution-set-out-if-the-assessee-is-able-to-make/
44e933750f754e14a22482c049ea993e,data\all-judgements\page_58\44e933750f754e14a22482c049ea993e.html,https://itatonline.org/archives/shaan-construction-p-ltd-vs-ito-itat-delhi-s-68-bogus-share-capital-the-assessee-set-up-a-devise-to-introduce-unaccounted-money-through-various-shell-companies-in-the-form-of-share-capital-at-a-prem/
ea6c17f4efdc449a9732b6bae92b2c4a,data\all-judgements\page_58\ea6c17f4efdc449a9732b6bae92b2c4a.html,https://itatonline.org/archives/kunal-r-gupta-vs-ito-itat-mumbai-family-arrangement-it-is-not-necessary-for-the-validity-of-a-family-arrangement-that-there-must-be-existing-legal-claims-disputes-between-the-family-members-the-po/
d457ca9d21dc4f59b5e7855db923f8a3,data\all-judgements\page_58\d457ca9d21dc4f59b5e7855db923f8a3.html,https://itatonline.org/archives/madhu-sarda-vs-ito-itat-mumbai-entire-law-on-what-constitutes-a-sham-transaction-colourable-device-explained-the-sale-of-shares-in-a-pvt-ltd-co-by-the-assessee-to-a-relative-son-in-order-t/
5635016d446c4836905709762a4dc574,data\all-judgements\page_58\5635016d446c4836905709762a4dc574.html,https://itatonline.org/archives/dcit-vs-alcon-biosciences-p-ltd-itat-mumbai-s-68-bogus-share-capital-the-fact-that-a-pvt-ltd-co-issued-shares-at-an-exorbitant-premium-is-irrelevant-if-the-assessee-has-proved-the-genuineness-of-th/
9f2049b450df40a7bbfb52f283a300d4,data\all-judgements\page_58\9f2049b450df40a7bbfb52f283a300d4.html,https://itatonline.org/archives/prem-jain-vs-ito-itat-delhi-gains-from-penny-stocks-if-the-purchase-of-shares-has-been-made-solely-and-exclusively-with-the-intention-to-resell-at-a-profit-and-the-purchaser-has-no-intention-of-holdi/
c5cbb90b1e224f30a66150735ad1df80,data\all-judgements\page_58\c5cbb90b1e224f30a66150735ad1df80.html,https://itatonline.org/archives/calance-software-pvt-ltd-vs-dcit-itat-delhi-transfer-pricing-cbdts-instruction-no-3-2003-is-binding-on-the-ao-consequently-the-alp-of-international-transactions-where-the-quantum-is-less-than-rs/
2607b6e8f5c34f688e6f8505cc90a2c8,data\all-judgements\page_58\2607b6e8f5c34f688e6f8505cc90a2c8.html,https://itatonline.org/archives/honda-motor-co-ltd-vs-adit-supreme-court-s-148-the-ao-is-not-entitled-to-issue-a-reopening-notice-only-on-the-basis-that-the-foreign-company-has-a-permanent-establishment-pe-in-india-if-the-trans/
b59f3e8ba2b54979a65182d53f3f8260,data\all-judgements\page_58\b59f3e8ba2b54979a65182d53f3f8260.html,https://itatonline.org/archives/meenu-goel-vs-ito-itat-delhi-bogus-capital-gains-from-penny-stocks-capital-gains-from-penny-stocks-cannot-be-assessed-as-unexplained-cash-credit-u-s-68-if-the-assessee-has-produced-documentary-eviden/
ffa613323c3a4ab88286f762b207d54a,data\all-judgements\page_58\ffa613323c3a4ab88286f762b207d54a.html,https://itatonline.org/archives/prafful-industries-p-ltd-vs-dcit-itat-delhi-s-2711c-penalty-the-primary-burden-of-proof-is-on-the-revenue-to-show-that-the-assessee-is-guilty-of-concealment-furnishing-inaccurate-particulars-m/
5ea466d24e974151b2877e6b3c7d53d7,data\all-judgements\page_59\5ea466d24e974151b2877e6b3c7d53d7.html,https://itatonline.org/archives/procter-gamble-home-products-pvt-ltd-vs-itat-bombay-high-court-s-2542-tribunal-orders-in-sister-concerns-case-are-binding-on-the-tribunal-unless-set-aside-or-stayed-a-rectification-applicatio/
029ecc5469ae4c39a2090f8cde3294b0,data\all-judgements\page_59\029ecc5469ae4c39a2090f8cde3294b0.html,https://itatonline.org/archives/approva-systems-pvt-ltd-vs-dcit-itat-pune-s-10a-10b-the-bar-in-s-92ca4-that-the-assessee-is-not-entitled-to-s-10a-10b-deductions-in-respect-of-transfer-pricing-adjustments-applies-only-where-t/
740826f2f2054924b1ee844037f1356d,data\all-judgements\page_59\740826f2f2054924b1ee844037f1356d.html,https://itatonline.org/archives/ito-vs-nvs-builders-pvt-ltd-itat-delhi-s-1432-notice-the-issue-of-a-s-1432-notice-by-an-ao-not-having-jurisdiction-over-the-assessee-is-irrelevant-if-the-proper-ao-does-not-issue-the-notice-wi/
97db075ee4e64471999ac10789859aec,data\all-judgements\page_59\97db075ee4e64471999ac10789859aec.html,https://itatonline.org/archives/maxopp-investment-ltd-vs-cit-supreme-court-s-14a-rule-8d-applicability-to-shares-held-for-controlling-interest-or-as-stock-in-trade-the-argument-that-s-14a-rule-8d-will-not-apply-if-the-domi/
47235ba658304a1dabc2b980bf91492e,data\all-judgements\page_59\47235ba658304a1dabc2b980bf91492e.html,https://itatonline.org/archives/ito-vs-venkatesh-premises-co-op-society-ltd-supreme-court-principles-of-mutuality-receipts-by-housing-co%c2%ad-operative-societies-such-as-non%c2%ad-occupancy-charges-transfer-charges-common-amenit/
dbdcaf642b1a4daf92ef9434ab898d33,data\all-judgements\page_59\dbdcaf642b1a4daf92ef9434ab898d33.html,https://itatonline.org/archives/bar-council-of-indoa-vs-a-k-balaji-ors-supreme-court-foreign-law-firms-and-foreign-lawyers-cannot-practice-profession-of-law-in-india-either-in-the-litigation-or-in-non-litigation-side-though-they-can/
dca4004f0fec4c5faade9f3c591e9f62,data\all-judgements\page_59\dca4004f0fec4c5faade9f3c591e9f62.html,https://itatonline.org/archives/danamma-suman-surpur-vs-amar-supreme-court-hindu-undivided-family-huf-law-the-very-factum-of-birth-in-a-coparcenary-creates-the-coparcenary-therefore-the-sons-and-daughters-of-a-coparcener-become/
8c3bdadb9fac4112b3731580cab11924,data\all-judgements\page_59\8c3bdadb9fac4112b3731580cab11924.html,https://itatonline.org/archives/anand-agarwal-vs-vilas-chandrakant-gaokar-bombay-high-court-certain-advocates-have-forgotten-the-code-of-eithcs-they-facilitate-the-unethical-misadventures-of-their-clients-encouraging-their-clients/
cb22300bc709477a88873636a2b23e36,data\all-judgements\page_59\cb22300bc709477a88873636a2b23e36.html,https://itatonline.org/archives/pr-cit-vs-amphenol-interconnect-india-p-ltd-bombay-high-court-transfer-pricing-the-comparable-uncontrolled-price-cup-method-is-not-the-most-appropriate-method-for-determining-the-arms-length-pric/
f2fe6510a5604001a3abdd7f7b162346,data\all-judgements\page_59\f2fe6510a5604001a3abdd7f7b162346.html,https://itatonline.org/archives/emami-infrastructure-ltd-vs-ito-itat-kolkata-s-47iv-transfer-capital-gains-the-term-subsidiary-company-is-not-defined-under-the-income-tax-act-and-so-will-have-to-be-given-the-meaning/
8d76743a36c54570b58806486c2ae497,data\all-judgements\page_60\8d76743a36c54570b58806486c2ae497.html,https://itatonline.org/archives/prabhat-gupta-vs-ito-itat-mumbai-bogus-purchases-the-fact-that-s-1336-notices-could-not-be-served-upon-the-alleged-vendors-and-they-were-not-physically-available-at-the-given-addresses-does-not-fa/
4dded7e3540a4067a1c991ffa8588c80,data\all-judgements\page_60\4dded7e3540a4067a1c991ffa8588c80.html,https://itatonline.org/archives/ito-vs-virat-credit-holdings-pvt-ltd-itat-delhi-s-147-reopening-the-grant-of-approval-by-the-cit-with-the-words-yes-i-am-satisfiedproves-that-the-sanction-is-merely-mechanical-and/
babcd3b6ce1b465ba62e0fa483e183ba,data\all-judgements\page_60\babcd3b6ce1b465ba62e0fa483e183ba.html,https://itatonline.org/archives/bajaj-auto-finance-ltd-vs-cit-bombay-high-court-s-1431a-submission-of-dept-that-decisions-of-courts-and-tribunals-interpreting-a-provision-is-to-be-ignored-by-the-ao-will-ring-the-death-knell-of/
574e0bd06d434f2db3406e2ae29392a9,data\all-judgements\page_60\574e0bd06d434f2db3406e2ae29392a9.html,https://itatonline.org/archives/cit-vs-rajan-n-aswani-bombay-high-court-law-on-reopening-u-s-147-pursuant-to-an-audit-objection-opposed-by-the-ao-explained-in-the-context-of-i-the-notice-being-silent-on-whether-it-was-issued-pursu/
7c63c8532ff34bbf8a0b0de9798909b2,data\all-judgements\page_60\7c63c8532ff34bbf8a0b0de9798909b2.html,https://itatonline.org/archives/ram-nagar-trust-no-1-vs-mehtab-l-sheikh-bombay-high-court-no-more-adjournments-no-more-tareek-pe-tareek-enough-is-enough-that-a-court-will-endlessly-grant-adjournments-is-not-some/
fa2fef4d691047b3bb67685354d715a2,data\all-judgements\page_60\fa2fef4d691047b3bb67685354d715a2.html,https://itatonline.org/archives/umbrella-projects-pvt-ltd-vs-ito-itat-delhi-s-68-bogus-share-capital-if-the-assessee-has-discharged-the-initial-onus-regarding-the-identity-creditworthiness-and-genuineness-the-onus-shifts-to-the/
dca3b7471dd24f3e9a7caaa7c4445446,data\all-judgements\page_60\dca3b7471dd24f3e9a7caaa7c4445446.html,https://itatonline.org/archives/pr-cit-vs-dr-vandana-gupta-delhi-high-court-s-2711c-voluntary-surrender-of-income-after-survey-by-filing-a-revised-income-does-not-save-the-assessee-from-levy-of-penalty-for-concealment-of-incom/
e44292e9bcf7449285457f3f768cd2d9,data\all-judgements\page_60\e44292e9bcf7449285457f3f768cd2d9.html,https://itatonline.org/archives/cornerstone-property-investments-pvt-ltd-vs-ito-itat-bangalore-s-68-bogus-share-capital-share-premium-received-can-be-assessed-as-undisclosed-income-if-a-directors-are-allotted-shares-at-par-while/
428eed559c8f4e76b3e8070a24b9d6bb,data\all-judgements\page_60\428eed559c8f4e76b3e8070a24b9d6bb.html,https://itatonline.org/archives/ito-vs-dharam-narain-supreme-court-s-1432-service-of-notice-if-the-assessee-is-not-available-to-take-service-of-the-s-1432-notice-service-on-the-authorized-representative-is-sufficient-to-draw/
8668d4b17d814a6a9bdce74629067950,data\all-judgements\page_60\8668d4b17d814a6a9bdce74629067950.html,https://itatonline.org/archives/danisco-india-private-ltd-vs-uoi-delhi-high-court-s-206aa-tds-the-requirement-pre-amendment-that-tds-should-be-deducted-at-20-on-payments-to-non-residents-even-though-the-income-is-chargeable-to-t/
ce25ae554518419b9b4382012cc8d54b,data\all-judgements\page_61\ce25ae554518419b9b4382012cc8d54b.html,https://itatonline.org/archives/industrial-infrastructure-development-corporation-gwalior-m-p-ltd-vs-cit-supreme-court-s-12a-the-cit-has-no-power-to-cancel-withdraw-recall-the-registration-certificate-granted-u-s-12a-until-express/
ae2bf1f17a134c9b80783a7bf73a57b0,data\all-judgements\page_61\ae2bf1f17a134c9b80783a7bf73a57b0.html,https://itatonline.org/archives/cst-vs-shri-krishna-chaitanya-enterprises-bombay-high-court-service-tax-on-maintenance-of-property-under-the-mofa-the-builder-developer-is-under-a-statutory-obligation-to-look-after-the-day-to-day/
e3c739b87b634fd4abd7658d08561d4a,data\all-judgements\page_61\e3c739b87b634fd4abd7658d08561d4a.html,https://itatonline.org/archives/abicor-and-binzel-technoweld-pvt-ltd-vs-uoi-bombay-high-court-gst-network-the-regime-is-not-tax-friendly-gst-was-highly-publicised-and-termed-as-popular-but-there-has-been-great-hue-and-cry-because/
415320b0f3d2482484cedc7bfdbda04d,data\all-judgements\page_61\415320b0f3d2482484cedc7bfdbda04d.html,https://itatonline.org/archives/cit-vs-ngc-networks-india-pvt-ltd-bombay-high-court-s-40ai-tds-disallowance-a-party-cannot-be-called-upon-to-perform-an-impossible-act-i-e-to-comply-with-a-provision-not-in-force-at-the-relevan/
986ba21c5e834556b57d7a3376cd68b3,data\all-judgements\page_61\986ba21c5e834556b57d7a3376cd68b3.html,https://itatonline.org/archives/rashtriya-chemicals-fertilizers-limited-vs-cit-itat-mumbai-s-263-even-if-there-is-lack-of-inquiry-by-the-ao-and-the-assessment-order-is-erroneous-under-explanation-2-to-s-263-the-order-is-not/
f4afefc6435548e59bc245ec973e110d,data\all-judgements\page_61\f4afefc6435548e59bc245ec973e110d.html,https://itatonline.org/archives/pr-cit-vs-shree-gopal-housing-plantation-corporation-bombay-high-court-s-2711c-penalty-the-law-in-nayan-builders-368-itr-722-bom-does-not-mean-as-a-matter-of-rule-that-in-case-where-the-high-c/
98bdb5ce5ef44ecbaa983529d761158d,data\all-judgements\page_61\98bdb5ce5ef44ecbaa983529d761158d.html,https://itatonline.org/archives/seema-sabharwal-vs-ito-itat-chandigarh-s-54-if-agreement-for-purchase-of-new-residential-house-is-made-and-entire-purchase-price-is-paid-within-three-years-from-the-date-of-transfer-of-the-old-asset/
c25a283491334f589971e97fc169ca7a,data\all-judgements\page_61\c25a283491334f589971e97fc169ca7a.html,https://itatonline.org/archives/kudrat-sandhu-vs-uoi-supreme-court-appointment-of-tribunal-members-under-new-rules-interim-directions-issued-regarding-the-method-for-selection-of-tribunal-members-and-their-terms-and-period-of-appoi/
43d31b1848784d54aafb13c76f64de4d,data\all-judgements\page_61\43d31b1848784d54aafb13c76f64de4d.html,https://itatonline.org/archives/rajat-b-mehta-vs-ito-itat-ahmedabad-s-54-the-expression-cost-of-the-residential-house-so-purchased-in-s-54-is-not-confined-to-the-cost-of-civil-construction-but-includes-furniture/
5edd119fe14941778a92287c9ed20fb6,data\all-judgements\page_61\5edd119fe14941778a92287c9ed20fb6.html,https://itatonline.org/archives/cit-vs-essar-teleholdings-ltd-supreme-court-s-14a-rule-8d-entire-law-on-whether-the-computation-provisions-of-rule-8d-is-retrospective-explained-in-the-light-of-established-principles-of-interpreta/
cfb0f6110931490bb28e2842f1994b1a,data\all-judgements\page_62\cfb0f6110931490bb28e2842f1994b1a.html,https://itatonline.org/archives/national-travel-service-vs-cit-supreme-court-s-222e-deemed-dividend-the-term-shareholder-post-amendment-has-only-to-be-a-person-who-is-the-beneficial-owner-of-shares-one-can/
3544cb25dc3942528242906cf1b7fcf0,data\all-judgements\page_62\3544cb25dc3942528242906cf1b7fcf0.html,https://itatonline.org/archives/vastukar-township-pvt-ltd-vs-dcit-itat-jaipur-s-1452-law-on-how-revenue-should-be-recognized-by-a-developer-of-property-under-the-percentage-completion-method-in-the-light-of-acc/
025000bea2034ee8ab4318b649a5dce3,data\all-judgements\page_62\025000bea2034ee8ab4318b649a5dce3.html,https://itatonline.org/archives/vikram-singh-vs-uoi-delhi-high-court-s-2792-entire-law-on-the-compounding-of-offenses-u-s-276c-277-read-with-s-278d-explained-in-the-context-of-whether-the-cbdt-guidelines-on-compounding-of-offe/
38f00ccfd8634ee580c415d334568347,data\all-judgements\page_62\38f00ccfd8634ee580c415d334568347.html,https://itatonline.org/archives/pr-cit-vs-prem-pal-gandhi-ph-high-court-bogus-capital-gains-from-penny-stocks-the-fact-that-the-appreciation-in-the-value-of-the-shares-is-high-does-not-justify-the-transactions-being-treated-as-fict/
e170499685fb405397f73a17ff8e3a3b,data\all-judgements\page_62\e170499685fb405397f73a17ff8e3a3b.html,https://itatonline.org/archives/rentworks-india-private-limited-vs-pr-cit-bombay-high-court-s-1272-transfer-of-case-the-existence-of-agreement-between-two-jurisdictional-commissioners-is-a-condition-precedent-for-passing-the-ord/
9b61d508519c4edfa71669542de3eb64,data\all-judgements\page_62\9b61d508519c4edfa71669542de3eb64.html,https://itatonline.org/archives/priyanka-chopra-vs-dcit-itat-mumbai-s-68-if-an-admission-of-undisclosed-income-is-made-by-the-assessee-after-reference-to-the-material-found-during-search-and-seizure-it-cannot-be-said-that-the-adm/
f94529050eee4296a3b97bcaa456a684,data\all-judgements\page_62\f94529050eee4296a3b97bcaa456a684.html,https://itatonline.org/archives/vodafone-india-services-pvt-ltd-vs-dcit-itat-ahmedabad-transfer-pricing-important-law-explained-on-whether-termination-of-option-rights-under-an-agreement-can-be-treated-as-a-deemed-international-t/
fcdd31b7b9494ab785a0d1cf1d524dfb,data\all-judgements\page_62\fcdd31b7b9494ab785a0d1cf1d524dfb.html,https://itatonline.org/archives/pankaj-kumar-gupta-vs-ito-itat-lucknow-s-2711c-penalty-though-capital-gains-was-not-disclosed-in-the-return-if-tax-on-the-same-is-paid-after-the-s-147-assessment-order-is-passed-there-is-no-l/
